ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-02-27,16.799304131345057,12.880094008045823,19.369741005708196,16.799304131345057,16.799304131345057,-0.7492519453380198,-0.7492519453380198,-0.7492519453380198,0.010895444000583046,0.010895444000583046,0.010895444000583046,-0.7601473893386028,-0.7601473893386028,-0.7601473893386028,0.0,0.0,0.0,16.050052186007036
2019-02-28,16.85424153508727,12.91384735892826,19.682818327955324,16.85424153508727,16.85424153508727,-0.5956900341237326,-0.5956900341237326,-0.5956900341237326,0.17181925826088273,0.17181925826088273,0.17181925826088273,-0.7675092923846153,-0.7675092923846153,-0.7675092923846153,0.0,0.0,0.0,16.258551500963534
2019-03-01,16.909178938829477,12.892847181699848,19.89414955916802,16.909178938829477,16.909178938829477,-0.6199702571662178,-0.6199702571662178,-0.6199702571662178,0.160944931993982,0.160944931993982,0.160944931993982,-0.7809151891601998,-0.7809151891601998,-0.7809151891601998,0.0,0.0,0.0,16.289208681663258
2019-03-02,16.964116342571685,12.790037996759505,19.524157949914244,16.964116342571685,16.964116342571685,-0.8683436501134353,-0.8683436501134353,-0.8683436501134353,-0.06746725416122351,-0.06746725416122351,-0.06746725416122351,-0.8008763959522118,-0.8008763959522118,-0.8008763959522118,0.0,0.0,0.0,16.09577269245825
2019-03-03,17.019053746313897,12.97072524950395,19.326599305799867,17.019053746313897,17.019053746313897,-0.7803033655655501,-0.7803033655655501,-0.7803033655655501,0.047454211349757545,0.047454211349757545,0.047454211349757545,-0.8277575769153078,-0.8277575769153078,-0.8277575769153078,0.0,0.0,0.0,16.238750380748346
2019-03-04,17.073991150056106,12.6749120752083,19.190678300974437,17.073991150056106,17.073991150056106,-1.0622308134733967,-1.0622308134733967,-1.0622308134733967,-0.2004631473735222,-0.2004631473735222,-0.2004631473735222,-0.8617676660998745,-0.8617676660998745,-0.8617676660998745,0.0,0.0,0.0,16.01176033658271
2019-03-05,17.128928553798318,12.802450268456058,19.472852472135564,17.128928553798318,17.128928553798318,-1.0261382484728134,-1.0261382484728134,-1.0261382484728134,-0.12318344407243399,-0.12318344407243399,-0.12318344407243399,-0.9029548044003795,-0.9029548044003795,-0.9029548044003795,0.0,0.0,0.0,16.102790305325506
2019-03-06,17.183865957540526,12.897352467775393,19.565480843550493,17.183865957540526,17.183865957540526,-0.9403099703303329,-0.9403099703303329,-0.9403099703303329,0.010895444000893107,0.010895444000893107,0.010895444000893107,-0.9512054143312259,-0.9512054143312259,-0.9512054143312259,0.0,0.0,0.0,16.243555987210193
2019-03-07,17.23880336128274,13.10364853194631,19.5888121202142,17.23880336128274,17.23880336128274,-0.8344281651692107,-0.8344281651692107,-0.8344281651692107,0.17181925826133101,0.17181925826133101,0.17181925826133101,-1.0062474234305419,-1.0062474234305419,-1.0062474234305419,0.0,0.0,0.0,16.40437519611353
2019-03-08,17.293740765024946,13.1270237015212,19.704744359956248,17.293740765024946,17.293740765024946,-0.9067126032577243,-0.9067126032577243,-0.9067126032577243,0.16094493199397414,0.16094493199397414,0.16094493199397414,-1.0676575352516986,-1.0676575352516986,-1.0676575352516986,0.0,0.0,0.0,16.387028161767223
2019-03-09,17.348678168767155,12.747129779422835,19.624905806461037,17.348678168767155,17.348678168767155,-1.2023395925482534,-1.2023395925482534,-1.2023395925482534,-0.0674672541610826,-0.0674672541610826,-0.0674672541610826,-1.1348723383871708,-1.1348723383871708,-1.1348723383871708,0.0,0.0,0.0,16.146338576218902
2019-03-10,17.40361557250937,13.068625529548342,19.62573308882685,17.40361557250937,17.40361557250937,-1.1597487303922258,-1.1597487303922258,-1.1597487303922258,0.04745421134982411,0.04745421134982411,0.04745421134982411,-1.20720294174205,-1.20720294174205,-1.20720294174205,0.0,0.0,0.0,16.243866842117143
2019-03-11,17.458552976251575,12.699239838735023,19.250018107224424,17.458552976251575,17.458552976251575,-1.4843158784652832,-1.4843158784652832,-1.4843158784652832,-0.20046314737330762,-0.20046314737330762,-0.20046314737330762,-1.2838527310919758,-1.2838527310919758,-1.2838527310919758,0.0,0.0,0.0,15.974237097786292
2019-03-12,17.51349037999379,12.56675387326467,19.40942659759475,17.51349037999379,17.51349037999379,-1.487121204407285,-1.487121204407285,-1.487121204407285,-0.12318344407202254,-0.12318344407202254,-0.12318344407202254,-1.3639377603352625,-1.3639377603352625,-1.3639377603352625,0.0,0.0,0.0,16.026369175586506
2019-03-13,17.568427783735995,12.741389736707857,19.382041781467652,17.568427783735995,17.568427783735995,-1.4356137789334582,-1.4356137789334582,-1.4356137789334582,0.010895444001203184,0.010895444001203184,0.010895444001203184,-1.4465092229346617,-1.4465092229346617,-1.4465092229346617,0.0,0.0,0.0,16.132814004802537
2019-03-14,17.62336518747821,12.87819356310276,19.41512933006019,17.62336518747821,17.62336518747821,-1.3587581383619483,-1.3587581383619483,-1.3587581383619483,0.1718192582617793,0.1718192582617793,0.1718192582617793,-1.5305773966237275,-1.5305773966237275,-1.5305773966237275,0.0,0.0,0.0,16.26460704911626
2019-03-15,17.67830259122042,13.15169435494208,19.416285800612155,17.67830259122042,17.67830259122042,-1.4541914868841406,-1.4541914868841406,-1.4541914868841406,0.1609449319945509,0.1609449319945509,0.1609449319945509,-1.6151364188786914,-1.6151364188786914,-1.6151364188786914,0.0,0.0,0.0,16.224111104336277
2019-03-16,17.73323999496263,12.563497734043262,19.297316853374426,17.73323999496263,17.73323999496263,-1.766656486929044,-1.766656486929044,-1.766656486929044,-0.06746725416130045,-0.06746725416130045,-0.06746725416130045,-1.6991892327677436,-1.6991892327677436,-1.6991892327677436,0.0,0.0,0.0,15.966583508033587
2019-03-17,17.78817739870484,12.76544906718785,19.462374719121957,17.78817739870484,17.78817739870484,-1.7343178316241104,-1.7343178316241104,-1.7343178316241104,0.04745421134978054,0.04745421134978054,0.04745421134978054,-1.7817720429738906,-1.7817720429738906,-1.7817720429738906,0.0,0.0,0.0,16.05385956708073
2019-03-18,17.84311480244705,12.615864644024088,19.08412339625123,17.84311480244705,17.84311480244705,-2.0624407873067465,-2.0624407873067465,-2.0624407873067465,-0.20046314737359652,-0.20046314737359652,-0.20046314737359652,-1.86197763993315,-1.86197763993315,-1.86197763993315,0.0,0.0,0.0,15.780674015140304
2019-03-19,17.89805220618926,12.326649122509885,19.206424101526522,17.89805220618926,17.89805220618926,-2.0621604295323173,-2.0621604295323173,-2.0621604295323173,-0.1231834440720625,-0.1231834440720625,-0.1231834440720625,-1.9389769854602545,-1.9389769854602545,-1.9389769854602545,0.0,0.0,0.0,15.835891776656942
2019-03-20,17.95298960993147,12.639249164080477,19.152605564407697,17.95298960993147,17.95298960993147,-2.001143060917328,-2.001143060917328,-2.001143060917328,0.010895444000959013,0.010895444000959013,0.010895444000959013,-2.012038504918287,-2.012038504918287,-2.012038504918287,0.0,0.0,0.0,15.951846549014142
2019-03-21,18.00792701367368,12.470828424680233,19.529707911218733,18.00792701367368,18.00792701367368,-1.9087253390658165,-1.9087253390658165,-1.9087253390658165,0.17181925826160982,0.17181925826160982,0.17181925826160982,-2.0805445973274264,-2.0805445973274264,-2.0805445973274264,0.0,0.0,0.0,16.099201674607862
2019-03-22,18.06286441741589,12.771499561700807,19.34849833591057,18.06286441741589,18.06286441741589,-1.9830600219144539,-1.9830600219144539,-1.9830600219144539,0.16094493199454307,0.16094493199454307,0.16094493199454307,-2.144004953908997,-2.144004953908997,-2.144004953908997,0.0,0.0,0.0,16.079804395501437
2019-03-23,18.1178018211581,12.526203790297211,18.95967974197205,18.1178018211581,18.1178018211581,-2.2695336192901414,-2.2695336192901414,-2.2695336192901414,-0.06746725416115952,-0.06746725416115952,-0.06746725416115952,-2.2020663651289816,-2.2020663651289816,-2.2020663651289816,0.0,0.0,0.0,15.848268201867958
2019-03-24,18.17273922490031,12.83380644660429,19.47996607882369,18.17273922490031,18.17273922490031,-2.20706458245212,-2.20706458245212,-2.20706458245212,0.04745421134973697,0.04745421134973697,0.04745421134973697,-2.2545187938018567,-2.2545187938018567,-2.2545187938018567,0.0,0.0,0.0,15.965674642448192
2019-03-25,18.22767662864252,12.4697907268554,18.75277541816778,18.22767662864252,18.22767662864252,-2.5017607418769923,-2.5017607418769923,-2.5017607418769923,-0.20046314737388546,-0.20046314737388546,-0.20046314737388546,-2.3012975945031067,-2.3012975945031067,-2.3012975945031067,0.0,0.0,0.0,15.725915886765527
2019-03-26,18.282614032384735,12.583037621164186,19.356670271817357,18.282614032384735,18.282614032384735,-2.4656653086053875,-2.4656653086053875,-2.4656653086053875,-0.12318344407182395,-0.12318344407182395,-0.12318344407182395,-2.3424818645335637,-2.3424818645335637,-2.3424818645335637,0.0,0.0,0.0,15.816948723779348
2019-03-27,18.33755143612694,12.484630964577754,19.354282926248967,18.33755143612694,18.33755143612694,-2.3673935720847137,-2.3673935720847137,-2.3673935720847137,0.010895444001316897,0.010895444001316897,0.010895444001316897,-2.3782890160860304,-2.3782890160860304,-2.3782890160860304,0.0,0.0,0.0,15.970157864042227
2019-03-28,18.392488839869156,12.709034869145484,19.518661997498896,18.392488839869156,18.392488839869156,-2.23724650195879,-2.23724650195879,-2.23724650195879,0.17181925826151084,0.17181925826151084,0.17181925826151084,-2.409065760220301,-2.409065760220301,-2.409065760220301,0.0,0.0,0.0,16.155242337910366
2019-03-29,18.447426243611364,12.82902364566151,19.666522892596785,18.447426243611364,18.447426243611364,-2.2743308559917237,-2.2743308559917237,-2.2743308559917237,0.16094493199453525,0.16094493199453525,0.16094493199453525,-2.435275787986259,-2.435275787986259,-2.435275787986259,0.0,0.0,0.0,16.17309538761964
2019-03-30,18.502363647353576,12.776803098935025,19.295967869173968,18.502363647353576,18.502363647353576,-2.52495177418813,-2.52495177418813,-2.52495177418813,-0.06746725416124955,-0.06746725416124955,-0.06746725416124955,-2.4574845200268807,-2.4574845200268807,-2.4574845200268807,0.0,0.0,0.0,15.977411873165446
2019-03-31,18.557301051095784,12.86176362636513,19.4354411192816,18.557301051095784,18.557301051095784,-2.4288871595786126,-2.4288871595786126,-2.4288871595786126,0.0474542113497091,0.0474542113497091,0.0474542113497091,-2.4763413709283215,-2.4763413709283215,-2.4763413709283215,0.0,0.0,0.0,16.128413891517173
2019-04-01,18.612238454837996,12.620277535109777,19.195759701431435,18.612238454837996,18.612238454837996,-2.6930231839035637,-2.6930231839035637,-2.6930231839035637,-0.20046314737316737,-0.20046314737316737,-0.20046314737316737,-2.4925600365303966,-2.4925600365303966,-2.4925600365303966,0.0,0.0,0.0,15.919215270934433
2019-04-02,18.667175858580205,12.594692511550802,19.326048412002258,18.667175858580205,18.667175858580205,-2.6300808038344106,-2.6300808038344106,-2.6300808038344106,-0.12318344407186389,-0.12318344407186389,-0.12318344407186389,-2.5068973597625464,-2.5068973597625464,-2.5068973597625464,0.0,0.0,0.0,16.037095054745794
2019-04-03,18.722113262322416,12.625832253596876,19.48388200013655,18.722113262322416,18.722113262322416,-2.509235918202659,-2.509235918202659,-2.509235918202659,0.010895444001072724,0.010895444001072724,0.010895444001072724,-2.520131362203732,-2.520131362203732,-2.520131362203732,0.0,0.0,0.0,16.212877344119757
2019-04-04,18.777050666064618,12.992996744486057,19.445759615362988,18.777050666064618,18.777050666064618,-2.361219785471228,-2.361219785471228,-2.361219785471228,0.1718192582614119,0.1718192582614119,0.1718192582614119,-2.5330390437326398,-2.5330390437326398,-2.5330390437326398,0.0,0.0,0.0,16.41583088059339
2019-04-05,18.831988069806833,13.079141803370991,19.661856685272898,18.831988069806833,18.831988069806833,-2.3854296191404067,-2.3854296191404067,-2.3854296191404067,0.1609449319945274,0.1609449319945274,0.1609449319945274,-2.5463745511349343,-2.5463745511349343,-2.5463745511349343,0.0,0.0,0.0,16.446558450666426
2019-04-06,18.886925473549045,13.01662618192304,19.752721785125885,18.886925473549045,18.886925473549045,-2.6283155527203044,-2.6283155527203044,-2.6283155527203044,-0.06746725416100548,-0.06746725416100548,-0.06746725416100548,-2.560848298559299,-2.560848298559299,-2.560848298559299,0.0,0.0,0.0,16.25860992082874
2019-04-07,18.941862877291257,13.086861911486368,19.844474581318554,18.941862877291257,18.941862877291257,-2.52965337762081,-2.52965337762081,-2.52965337762081,0.047454211349759974,0.047454211349759974,0.047454211349759974,-2.57710758897057,-2.57710758897057,-2.57710758897057,0.0,0.0,0.0,16.412209499670446
2019-04-08,18.996800281033465,12.960149005903407,19.789752795940586,18.996800281033465,18.996800281033465,-2.7961823847146183,-2.7961823847146183,-2.7961823847146183,-0.2004631473729378,-0.2004631473729378,-0.2004631473729378,-2.5957192373416804,-2.5957192373416804,-2.5957192373416804,0.0,0.0,0.0,16.200617896318846
2019-04-09,19.051737684775674,12.828910539465149,19.55016715481657,19.051737684775674,19.051737684775674,-2.7403380788490166,-2.7403380788490166,-2.7403380788490166,-0.12318344407190392,-0.12318344407190392,-0.12318344407190392,-2.617154634777113,-2.617154634777113,-2.617154634777113,0.0,0.0,0.0,16.311399605926656
2019-04-10,19.106675088517886,13.154238545606141,19.849175144649443,19.106675088517886,19.106675088517886,-2.6308821759376877,-2.6308821759376877,-2.6308821759376877,0.010895444001382804,0.010895444001382804,0.010895444001382804,-2.6417776199390706,-2.6417776199390706,-2.6417776199390706,0.0,0.0,0.0,16.475792912580197
2019-04-11,19.161612492260094,13.148056128268067,19.860624944283682,19.161612492260094,19.161612492260094,-2.498016183951359,-2.498016183951359,-2.498016183951359,0.17181925826186015,0.17181925826186015,0.17181925826186015,-2.669835442213219,-2.669835442213219,-2.669835442213219,0.0,0.0,0.0,16.663596308308733
2019-04-12,19.216549896002306,13.18854721903179,20.098263647484067,19.216549896002306,19.216549896002306,-2.5405080804131797,-2.5405080804131797,-2.5405080804131797,0.16094493199438,0.16094493199438,0.16094493199438,-2.7014530124075593,-2.7014530124075593,-2.7014530124075593,0.0,0.0,0.0,16.676041815589127
2019-04-13,19.271487299744525,13.02414000843782,19.587156672203328,19.271487299744525,19.271487299744525,-2.804097798136091,-2.804097798136091,-2.804097798136091,-0.06746725416109549,-0.06746725416109549,-0.06746725416109549,-2.736630543974995,-2.736630543974995,-2.736630543974995,0.0,0.0,0.0,16.467389501608434
2019-04-14,19.326424703276153,13.300867381750066,19.67269331035727,19.326424703276153,19.326424703276153,-2.727790382090609,-2.727790382090609,-2.727790382090609,0.04745421134973211,0.04745421134973211,0.04745421134973211,-2.775244593440341,-2.775244593440341,-2.775244593440341,0.0,0.0,0.0,16.598634321185543
2019-04-15,19.381362106807774,13.049396959545662,19.999058275963876,19.381362106807774,19.381362106807774,-3.0175155629254777,-3.0175155629254777,-3.0175155629254777,-0.20046314737322674,-0.20046314737322674,-0.20046314737322674,-2.817052415552251,-2.817052415552251,-2.817052415552251,0.0,0.0,0.0,16.363846543882296
2019-04-16,19.436299510339403,13.076888739075583,19.643882109264574,19.436299510339403,19.436299510339403,-2.984882903332637,-2.984882903332637,-2.984882903332637,-0.1231834440719439,-0.1231834440719439,-0.1231834440719439,-2.8616994592606932,-2.8616994592606932,-2.8616994592606932,0.0,0.0,0.0,16.451416607006767
2019-04-17,19.491236913871028,13.165798685860384,19.65491810913889,19.491236913871028,19.491236913871028,-2.8978343033987684,-2.8978343033987684,-2.8978343033987684,0.010895444000632219,0.010895444000632219,0.010895444000632219,-2.9087297473994007,-2.9087297473994007,-2.9087297473994007,0.0,0.0,0.0,16.59340261047226
2019-04-18,19.546174317402656,13.30326416609317,20.00433955272835,19.546174317402656,19.546174317402656,-2.7857795499285207,-2.7857795499285207,-2.7857795499285207,0.17181925826107283,0.17181925826107283,0.17181925826107283,-2.9575988081895934,-2.9575988081895934,-2.9575988081895934,0.0,0.0,0.0,16.760394767474136
2019-04-19,19.601111720934277,13.50462581200319,20.158319295796773,19.601111720934277,19.601111720934277,-2.846743830351484,-2.846743830351484,-2.846743830351484,0.16094493199480406,0.16094493199480406,0.16094493199480406,-3.0076887623462882,-3.0076887623462882,-3.0076887623462882,0.0,0.0,0.0,16.75436789058279
2019-04-20,19.656049124465905,13.056749385434472,19.804540745225058,19.656049124465905,19.656049124465905,-3.1257923715000984,-3.1257923715000984,-3.1257923715000984,-0.06746725416118553,-0.06746725416118553,-0.06746725416118553,-3.0583251173389128,-3.0583251173389128,-3.0583251173389128,0.0,0.0,0.0,16.53025675296581
2019-04-21,19.71098652799753,13.242371771649593,19.887992916971655,19.71098652799753,19.71098652799753,-3.061340570179194,-3.061340570179194,-3.061340570179194,0.04745421134968853,0.04745421134968853,0.04745421134968853,-3.108794781528882,-3.108794781528882,-3.108794781528882,0.0,0.0,0.0,16.649645957818336
2019-04-22,19.76592393152915,13.173740197943102,19.86832612337538,19.76592393152915,19.76592393152915,-3.3588279337436004,-3.3588279337436004,-3.3588279337436004,-0.2004631473732714,-0.2004631473732714,-0.2004631473732714,-3.158364786370329,-3.158364786370329,-3.158364786370329,0.0,0.0,0.0,16.40709599778555
2019-04-23,19.82086133506078,12.938646171860068,19.850360204193322,19.82086133506078,19.82086133506078,-3.3294846391875,-3.3294846391875,-3.3294846391875,-0.1231834440717053,-0.1231834440717053,-0.1231834440717053,-3.206301195115795,-3.206301195115795,-3.206301195115795,0.0,0.0,0.0,16.491376695873278
2019-04-24,19.87579873859241,13.332423966758094,20.084650511380346,19.87579873859241,19.87579873859241,-3.240992237544076,-3.240992237544076,-3.240992237544076,0.010895444000942278,0.010895444000942278,0.010895444000942278,-3.2518876815450186,-3.2518876815450186,-3.2518876815450186,0.0,0.0,0.0,16.634806501048335
2019-04-25,19.93073614212404,13.702836591350335,20.14672822959611,19.93073614212404,19.93073614212404,-3.122624023523086,-3.122624023523086,-3.122624023523086,0.17181925826152114,0.17181925826152114,0.17181925826152114,-3.294443281784607,-3.294443281784607,-3.294443281784607,0.0,0.0,0.0,16.808112118600953
2019-04-26,19.98567354565566,13.300498252900717,20.084249656376127,19.98567354565566,19.98567354565566,-3.172393923513267,-3.172393923513267,-3.172393923513267,0.16094493199436435,0.16094493199436435,0.16094493199436435,-3.3333388555076313,-3.3333388555076313,-3.3333388555076313,0.0,0.0,0.0,16.813279622142396
2019-04-27,20.040610949187286,13.173497735994648,19.852670091758583,20.040610949187286,20.040610949187286,-3.435479092695391,-3.435479092695391,-3.435479092695391,-0.06746725416127555,-0.06746725416127555,-0.06746725416127555,-3.3680118385341156,-3.3680118385341156,-3.3680118385341156,0.0,0.0,0.0,16.605131856491894
2019-04-28,20.095548352718914,13.440534521812555,20.190783369054994,20.095548352718914,20.095548352718914,-3.3505247142502683,-3.3505247142502683,-3.3505247142502683,0.047454211349865244,0.047454211349865244,0.047454211349865244,-3.3979789256001336,-3.3979789256001336,-3.3979789256001336,0.0,0.0,0.0,16.745023638468645
2019-04-29,20.150485756250536,13.197492948681615,19.941586087038022,20.150485756250536,20.150485756250536,-3.6233095353708715,-3.6233095353708715,-3.6233095353708715,-0.20046314737330106,-0.20046314737330106,-0.20046314737330106,-3.422846387997571,-3.422846387997571,-3.422846387997571,0.0,0.0,0.0,16.527176220879664
2019-04-30,20.205423159782164,13.40075984770679,19.809547208008517,20.205423159782164,20.205423159782164,-3.565501247945753,-3.565501247945753,-3.565501247945753,-0.12318344407219674,-0.12318344407219674,-0.12318344407219674,-3.4423178038735562,-3.4423178038735562,-3.4423178038735562,0.0,0.0,0.0,16.63992191183641
2019-05-01,20.26036056331379,13.263569074202431,20.011066692057636,20.26036056331379,20.26036056331379,-3.4453036129952896,-3.4453036129952896,-3.4453036129952896,0.010895444001252365,0.010895444001252365,0.010895444001252365,-3.4561990569965424,-3.4561990569965424,-3.4561990569965424,0.0,0.0,0.0,16.8150569503185
2019-05-02,20.315297966845417,13.71181902322619,20.49840057844776,20.315297966845417,20.315297966845417,-3.2925812821244933,-3.2925812821244933,-3.2925812821244933,0.171819258260875,0.171819258260875,0.171819258260875,-3.4644005403853684,-3.4644005403853684,-3.4644005403853684,0.0,0.0,0.0,17.022716684720923
2019-05-03,20.37023537037704,13.666115832887455,20.481947152629854,20.37023537037704,20.37023537037704,-3.30599165001381,-3.30599165001381,-3.30599165001381,0.16094493199421694,0.16094493199421694,0.16094493199421694,-3.4669365820080267,-3.4669365820080267,-3.4669365820080267,0.0,0.0,0.0,17.06424372036323
2019-05-04,20.425172773908667,13.534156189792142,20.151549255644714,20.425172773908667,20.425172773908667,-3.531389442562618,-3.531389442562618,-3.531389442562618,-0.0674672541610315,-0.0674672541610315,-0.0674672541610315,-3.4639221884015865,-3.4639221884015865,-3.4639221884015865,0.0,0.0,0.0,16.89378333134605
2019-05-05,20.48011017744029,13.810274693041952,20.452991210911634,20.48011017744029,20.48011017744029,-3.408113064962021,-3.408113064962021,-3.408113064962021,0.04745421134982167,0.04745421134982167,0.04745421134982167,-3.4555672763118426,-3.4555672763118426,-3.4555672763118426,0.0,0.0,0.0,17.07199711247827
2019-05-06,20.535047580971916,13.770849556904,20.183922457170624,20.535047580971916,20.535047580971916,-3.642631777556555,-3.642631777556555,-3.642631777556555,-0.20046314737359,-0.20046314737359,-0.20046314737359,-3.442168630182965,-3.442168630182965,-3.442168630182965,0.0,0.0,0.0,16.89241580341536
2019-05-07,20.58998498450354,13.928309932306279,20.265174736402322,20.58998498450354,20.58998498450354,-3.5472833267566415,-3.5472833267566415,-3.5472833267566415,-0.12318344407178528,-0.12318344407178528,-0.12318344407178528,-3.424099882684856,-3.424099882684856,-3.424099882684856,0.0,0.0,0.0,17.0427016577469
2019-05-08,20.64492238803517,13.961910025988898,20.476896472733866,20.64492238803517,20.64492238803517,-3.3909044208222756,-3.3909044208222756,-3.3909044208222756,0.010895444001562426,0.010895444001562426,0.010895444001562426,-3.4017998648238383,-3.4017998648238383,-3.4017998648238383,0.0,0.0,0.0,17.254017967212896
2019-05-09,20.699859791566794,14.1705620216507,20.81513567530916,20.699859791566794,20.699859791566794,-3.2039404520058894,-3.2039404520058894,-3.2039404520058894,0.1718192582612527,0.1718192582612527,0.1718192582612527,-3.3757597102671424,-3.3757597102671424,-3.3757597102671424,0.0,0.0,0.0,17.495919339560906
2019-05-10,20.75479719509842,14.21613480492573,20.939648491490594,20.75479719509842,20.75479719509842,-3.185564192392637,-3.185564192392637,-3.185564192392637,0.1609449319942091,0.1609449319942091,0.1609449319942091,-3.346509124386847,-3.346509124386847,-3.346509124386847,0.0,0.0,0.0,17.569233002705783
2019-05-11,20.809734598630044,14.007103887286743,20.92900846839454,20.809734598630044,20.809734598630044,-3.3820694957822863,-3.3820694957822863,-3.3820694957822863,-0.06746725416135248,-0.06746725416135248,-0.06746725416135248,-3.3146022416209333,-3.3146022416209333,-3.3146022416209333,0.0,0.0,0.0,17.427665102847758
2019-05-12,20.864672002161672,14.150700260971867,20.85424765736988,20.864672002161672,20.864672002161672,-3.2331492835479954,-3.2331492835479954,-3.2331492835479954,0.047454211349778105,0.047454211349778105,0.047454211349778105,-3.2806034948977727,-3.2806034948977727,-3.2806034948977727,0.0,0.0,0.0,17.631522718613677
2019-05-13,20.919609405693294,14.126079382553705,20.836485131657113,20.919609405693294,20.919609405693294,-3.4455370556485936,-3.4455370556485936,-3.4455370556485936,-0.2004631473733605,-0.2004631473733605,-0.2004631473733605,-3.245073908275233,-3.245073908275233,-3.245073908275233,0.0,0.0,0.0,17.4740723500447
2019-05-14,20.974546809224922,14.252042932667443,21.07292939654257,20.974546809224922,20.974546809224922,-3.3317416432915006,-3.3317416432915006,-3.3317416432915006,-0.1231834440715467,-0.1231834440715467,-0.1231834440715467,-3.208558199219954,-3.208558199219954,-3.208558199219954,0.0,0.0,0.0,17.64280516593342
2019-05-15,21.029484212756547,14.733363741984297,21.371853842586418,21.029484212756547,21.029484212756547,-3.160677597008321,-3.160677597008321,-3.160677597008321,0.010895444000859648,0.010895444000859648,0.010895444000859648,-3.1715730410091805,-3.1715730410091805,-3.1715730410091805,0.0,0.0,0.0,17.868806615748227
2019-05-16,21.084421616288175,14.88771712440843,21.28227328104576,21.084421616288175,21.084421616288175,-2.96277753162868,-2.96277753162868,-2.96277753162868,0.1718192582611537,0.1718192582611537,0.1718192582611537,-3.1345967898898337,-3.1345967898898337,-3.1345967898898337,0.0,0.0,0.0,18.121644084659494
2019-05-17,21.139359019819796,14.493697631183391,21.38967774456641,21.139359019819796,21.139359019819796,-2.937115995399377,-2.937115995399377,-2.937115995399377,0.16094493199376936,0.16094493199376936,0.16094493199376936,-3.098060927393147,-3.098060927393147,-3.098060927393147,0.0,0.0,0.0,18.20224302442042
2019-05-18,21.194296423351425,14.920981151397568,21.09423678076056,21.194296423351425,21.194296423351425,-3.129810661550871,-3.129810661550871,-3.129810661550871,-0.06746725416121156,-0.06746725416121156,-0.06746725416121156,-3.062343407389659,-3.062343407389659,-3.062343407389659,0.0,0.0,0.0,18.064485761800555
2019-05-19,21.24923382688305,15.022650304725234,21.815914278466646,21.24923382688305,21.24923382688305,-2.9803098206835297,-2.9803098206835297,-2.9803098206835297,0.04745421134984468,0.04745421134984468,0.04745421134984468,-3.0277640320333745,-3.0277640320333745,-3.0277640320333745,0.0,0.0,0.0,18.26892400619952
2019-05-20,21.304171230414678,14.827487785832586,21.182330053250347,21.304171230414678,21.304171230414678,-3.1950450601360636,-3.1950450601360636,-3.1950450601360636,-0.20046314737340515,-0.20046314737340515,-0.20046314737340515,-2.994581912762658,-2.994581912762658,-2.994581912762658,0.0,0.0,0.0,18.109126170278614
2019-05-21,21.3591086339463,14.758270894175181,21.661737988114375,21.3591086339463,21.3591086339463,-3.0861784482142682,-3.0861784482142682,-3.0861784482142682,-0.12318344407158668,-0.12318344407158668,-0.12318344407158668,-2.9629950041426816,-2.9629950041426816,-2.9629950041426816,0.0,0.0,0.0,18.27293018573203
2019-05-22,21.414046037477927,15.165539994616049,21.92454479853398,21.414046037477927,21.414046037477927,-2.9222461876581414,-2.9222461876581414,-2.9222461876581414,0.01089544400116973,0.01089544400116973,0.01089544400116973,-2.9331416316593115,-2.9331416316593115,-2.9331416316593115,0.0,0.0,0.0,18.491799849819785
2019-05-23,21.468983441009552,15.332292446448294,22.1804572420964,21.468983441009552,21.468983441009552,-2.7332846134000732,-2.7332846134000732,-2.7332846134000732,0.17181925826105476,0.17181925826105476,0.17181925826105476,-2.905103871661128,-2.905103871661128,-2.905103871661128,0.0,0.0,0.0,18.73569882760948
2019-05-24,21.523920844541173,15.641879911836831,22.12245911597188,21.523920844541173,21.523920844541173,-2.7179676524100462,-2.7179676524100462,-2.7179676524100462,0.1609449319941934,0.1609449319941934,0.1609449319941934,-2.8789125844042394,-2.8789125844042394,-2.8789125844042394,0.0,0.0,0.0,18.805953192131128
2019-05-25,21.5788582480728,15.446192559106747,21.711023526100856,21.5788582480728,21.5788582480728,-2.9220211054488385,-2.9220211054488385,-2.9220211054488385,-0.06746725416096748,-0.06746725416096748,-0.06746725416096748,-2.8545538512878714,-2.8545538512878714,-2.8545538512878714,0.0,0.0,0.0,18.656837142623964
2019-05-26,21.63379565160443,15.412281803238983,22.13316563938047,21.63379565160443,21.63379565160443,-2.784522315019535,-2.784522315019535,-2.784522315019535,0.047454211349816804,0.047454211349816804,0.047454211349816804,-2.8319765263693517,-2.8319765263693517,-2.8319765263693517,0.0,0.0,0.0,18.849273336584893
2019-05-27,21.688733055136055,15.587598737247713,21.92211071205559,21.688733055136055,21.688733055136055,-3.011563728653848,-3.011563728653848,-3.011563728653848,-0.20046314737343485,-0.20046314737343485,-0.20046314737343485,-2.8111005812804133,-2.8111005812804133,-2.8111005812804133,0.0,0.0,0.0,18.677169326482208
